1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6598, taiga, terralith:yosemite_lowlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6599, taiga, terralith:yosemite_lowlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
6600, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:sheep, 12, 8, 8
6601, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:pig, 10, 8, 8
6602, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:chicken, 10, 8, 8
6603, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:cow, 10, 8, 8
6604, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:wolf, 10, 4, 4
6605, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:rabbit, 10, 2, 3
6606, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:fox, 10, 2, 4
6607, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:snail, 10, 1, 3
6608, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:snake, 10, 1, 1
6609, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:bear, 10, 1, 2
6610, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:deer, 10, 1, 3
6611, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:bluejay, 10, 1, 4
6612, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:cardinal, 10, 1, 4
6613, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:butterfly, 10, 1, 3
6614, taiga, terralith:yosemite_lowlands, CREATURE, naturalist:robin, 10, 1, 4
6615, taiga, terralith:yosemite_lowlands, AMBIENT, minecraft:bat, 10, 8, 8
6616, taiga, terralith:yosemite_lowlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6617, taiga, terralith:yosemite_lowlands, fireflies, naturalist:firefly, 10, 2, 3
6618, none, terralith:blooming_valley, MONSTER, minecraft:spider, 80, 4, 4
6619, none, terralith:blooming_valley, MONSTER, minecraft:zombie, 80, 4, 4
6620, none, terralith:blooming_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
6621, none, terralith:blooming_valley, MONSTER, minecraft:skeleton, 80, 4, 4
6622, none, terralith:blooming_valley, MONSTER, minecraft:creeper, 80, 4, 4
6623, none, terralith:blooming_valley, MONSTER, minecraft:slime, 80, 4, 4
6624, none, terralith:blooming_valley, MONSTER, minecraft:enderman, 5, 1, 4
6625, none, terralith:blooming_valley, MONSTER, minecraft:witch, 5, 1, 1
6626, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6627, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
6628, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
6629, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6630, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
6631, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
6632, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
6633, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
6634, none, terralith:blooming_valley, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
6635, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
6636, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
6637, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
6638, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
6639, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
6640, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
6641, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
6642, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
6643, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
6644, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
6645, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
6646, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
6647, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6648, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
6649, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
6650, none, terralith:blooming_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6651, none, terralith:blooming_valley, CREATURE, minecraft:sheep, 12, 8, 8
6652, none, terralith:blooming_valley, CREATURE, minecraft:pig, 10, 8, 8
6653, none, terralith:blooming_valley, CREATURE, minecraft:chicken, 10, 8, 8
6654, none, terralith:blooming_valley, CREATURE, minecraft:cow, 10, 8, 8
6655, none, terralith:blooming_valley, CREATURE, minecraft:rabbit, 10, 2, 3
6656, none, terralith:blooming_valley, CREATURE, naturalist:snail, 10, 1, 3
6657, none, terralith:blooming_valley, CREATURE, naturalist:bluejay, 10, 1, 4
6658, none, terralith:blooming_valley, CREATURE, naturalist:canary, 10, 1, 4
6659, none, terralith:blooming_valley, CREATURE, naturalist:robin, 10, 1, 4
6660, none, terralith:blooming_valley, AMBIENT, minecraft:bat, 10, 8, 8
6661, none, terralith:blooming_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6662, none, terralith:warm_river, MONSTER, minecraft:spider, 80, 4, 4
6663, none, terralith:warm_river, MONSTER, minecraft:zombie, 80, 4, 4
6664, none, terralith:warm_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
6665, none, terralith:warm_river, MONSTER, minecraft:skeleton, 80, 4, 4
6666, none, terralith:warm_river, MONSTER, minecraft:creeper, 80, 4, 4
6667, none, terralith:warm_river, MONSTER, minecraft:slime, 80, 4, 4
6668, none, terralith:warm_river, MONSTER, minecraft:enderman, 5, 1, 4
6669, none, terralith:warm_river, MONSTER, minecraft:witch, 5, 1, 1
6670, none, terralith:warm_river, MONSTER, minecraft:drowned, 80, 1, 1
6671, none, terralith:warm_river, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6672, none, terralith:warm_river, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
6673, none, terralith:warm_river, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
6674, none, terralith:warm_river, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6675, none, terralith:warm_river, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
6676, none, terralith:warm_river, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
6677, none, terralith:warm_river, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
6678, none, terralith:warm_river, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
6679, none, terralith:warm_river, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
6680, none, terralith:warm_river, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
6681, none, terralith:warm_river, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
6682, none, terralith:warm_river, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
6683, none, terralith:warm_river, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
6684, none, terralith:warm_river, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
6685, none, terralith:warm_river, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
6686, none, terralith:warm_river, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
6687, none, terralith:warm_river, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
6688, none, terralith:warm_river, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
6689, none, terralith:warm_river, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
6690, none, terralith:warm_river, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
6691, none, terralith:warm_river, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
6692, none, terralith:warm_river, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6693, none, terralith:warm_river, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
6694, none, terralith:warm_river, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
6695, none, terralith:warm_river, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6696, none, terralith:warm_river, CREATURE, naturalist:snail, 10, 1, 3
6697, none, terralith:warm_river, CREATURE, naturalist:coral_snake, 10, 1, 1
6698, none, terralith:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
6699, none, terralith:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6700, none, terralith:warm_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
6701, none, terralith:warm_river, WATER_AMBIENT, minecraft:tropical_fish, 10, 1, 5
6702, none, terralith:shield_clearing, MONSTER, minecraft:spider, 80, 4, 4
6703, none, terralith:shield_clearing, MONSTER, minecraft:zombie, 80, 4, 4
6704, none, terralith:shield_clearing, MONSTER, minecraft:zombie_villager, 10, 1, 1
6705, none, terralith:shield_clearing, MONSTER, minecraft:skeleton, 80, 4, 4
6706, none, terralith:shield_clearing, MONSTER, minecraft:creeper, 80, 4, 4
6707, none, terralith:shield_clearing, MONSTER, minecraft:slime, 80, 4, 4
6708, none, terralith:shield_clearing, MONSTER, minecraft:enderman, 5, 1, 4
6709, none, terralith:shield_clearing, MONSTER, minecraft:witch, 5, 1, 1
6710, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6711, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
6712, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
6713, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6714, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
6715, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
6716, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
6717, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
6718, none, terralith:shield_clearing, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
6719, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
6720, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
6721, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
6722, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
6723, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
6724, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
6725, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
6726, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
6727, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
6728, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
6729, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
6730, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
6731, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6732, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
6733, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
6734, none, terralith:shield_clearing, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6735, none, terralith:shield_clearing, CREATURE, minecraft:sheep, 12, 8, 8
6736, none, terralith:shield_clearing, CREATURE, minecraft:pig, 10, 8, 8
6737, none, terralith:shield_clearing, CREATURE, minecraft:chicken, 10, 8, 8
6738, none, terralith:shield_clearing, CREATURE, minecraft:cow, 10, 8, 8
6739, none, terralith:shield_clearing, CREATURE, minecraft:horse, 10, 2, 6
6740, none, terralith:shield_clearing, CREATURE, minecraft:donkey, 10, 1, 3
6741, none, terralith:shield_clearing, CREATURE, naturalist:snail, 10, 1, 3
6742, none, terralith:shield_clearing, CREATURE, naturalist:bluejay, 10, 1, 4
6743, none, terralith:shield_clearing, CREATURE, naturalist:canary, 10, 1, 4
6744, none, terralith:shield_clearing, AMBIENT, minecraft:bat, 10, 8, 8
6745, none, terralith:shield_clearing, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6746, none, terralith:valley_clearing, MONSTER, minecraft:spider, 80, 4, 4
6747, none, terralith:valley_clearing, MONSTER, minecraft:zombie, 80, 4, 4
6748, none, terralith:valley_clearing, MONSTER, minecraft:zombie_villager, 10, 1, 1
6749, none, terralith:valley_clearing, MONSTER, minecraft:skeleton, 80, 4, 4
6750, none, terralith:valley_clearing, MONSTER, minecraft:creeper, 80, 4, 4
6751, none, terralith:valley_clearing, MONSTER, minecraft:slime, 80, 4, 4
6752, none, terralith:valley_clearing, MONSTER, minecraft:enderman, 5, 1, 4
6753, none, terralith:valley_clearing, MONSTER, minecraft:witch, 5, 1, 1
6754, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6755, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
6756, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
6757, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6758, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
6759, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
6760, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
6761, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
6762, none, terralith:valley_clearing, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
6763, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
6764, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
6765, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
6766, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
6767, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
6768, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
6769, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
6770, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
6771, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
6772, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
6773, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
6774, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
6775, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6776, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
6777, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
6778, none, terralith:valley_clearing, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6779, none, terralith:valley_clearing, CREATURE, minecraft:sheep, 12, 8, 8
6780, none, terralith:valley_clearing, CREATURE, minecraft:pig, 10, 8, 8
6781, none, terralith:valley_clearing, CREATURE, minecraft:chicken, 10, 8, 8
6782, none, terralith:valley_clearing, CREATURE, minecraft:cow, 10, 8, 8
6783, none, terralith:valley_clearing, CREATURE, minecraft:horse, 10, 2, 6
6784, none, terralith:valley_clearing, CREATURE, minecraft:donkey, 10, 1, 3
6785, none, terralith:valley_clearing, CREATURE, naturalist:bear, 10, 1, 2
6786, none, terralith:valley_clearing, CREATURE, naturalist:bluejay, 10, 1, 4
6787, none, terralith:valley_clearing, AMBIENT, minecraft:bat, 10, 8, 8
6788, none, terralith:valley_clearing, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6789, plains, terralith:lavender_forest, MONSTER, minecraft:spider, 80, 4, 4
6790, plains, terralith:lavender_forest, MONSTER, minecraft:zombie, 80, 4, 4
6791, plains, terralith:lavender_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
6792, plains, terralith:lavender_forest, MONSTER, minecraft:skeleton, 80, 4, 4
6793, plains, terralith:lavender_forest, MONSTER, minecraft:creeper, 80, 4, 4
6794, plains, terralith:lavender_forest, MONSTER, minecraft:slime, 80, 4, 4
6795, plains, terralith:lavender_forest, MONSTER, minecraft:enderman, 5, 1, 4
6796, plains, terralith:lavender_forest, MONSTER, minecraft:witch, 5, 1, 1
6797, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
6798, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
6799, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
6800, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
6801, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
6802, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
6803, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
6804, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
6805, plains, terralith:lavender_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
6806, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
6807, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
6808, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
6809, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
6810, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
6811, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
6812, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
6813, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
6814, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
6815, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
6816, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
6817, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
6818, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
6819, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
6820, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
6821, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
6822, plains, terralith:lavender_forest, CREATURE, minecraft:sheep, 12, 8, 8
6823, plains, terralith:lavender_forest, CREATURE, minecraft:pig, 10, 8, 8
6824, plains, terralith:lavender_forest, CREATURE, minecraft:chicken, 10, 8, 8
6825, plains, terralith:lavender_forest, CREATURE, minecraft:cow, 10, 8, 8
6826, plains, terralith:lavender_forest, CREATURE, minecraft:rabbit, 10, 2, 3
6827, plains, terralith:lavender_forest, CREATURE, naturalist:snail, 10, 1, 3
6828, plains, terralith:lavender_forest, CREATURE, naturalist:snake, 10, 1, 1
6829, plains, terralith:lavender_forest, CREATURE, naturalist:bear, 10, 1, 2
6830, plains, terralith:lavender_forest, CREATURE, naturalist:deer, 10, 1, 3
6831, plains, terralith:lavender_forest, CREATURE, naturalist:cardinal, 10, 1, 4
6832, plains, terralith:lavender_forest, CREATURE, naturalist:butterfly, 10, 1, 3
6833, plains, terralith:lavender_forest, CREATURE, naturalist:robin, 10, 1, 4
6834, plains, terralith:lavender_forest, AMBIENT, minecraft:bat, 10, 8, 8
6835, plains, terralith:lavender_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6836, plains, terralith:lavender_forest, fireflies, naturalist:firefly, 10, 2, 3
6837, none, terralith:siberian_grove, MONSTER, minecraft:spider, 80, 4, 4
6838, none, terralith:siberian_grove, MONSTER, minecraft:zombie, 80, 4, 4
6839, none, terralith:siberian_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
6840, none, terralith:siberian_grove, MONSTER, minecraft:skeleton, 80, 4, 4
6841, none, terralith:siberian_grove, MONSTER, minecraft:slime, 80, 4, 4
6842, none, terralith:siberian_grove, MONSTER, minecraft:enderman, 5, 1, 4
6843, none, terralith:siberian_grove, MONSTER, minecraft:witch, 5, 1, 1
