1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7251, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7252, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
7253, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7254, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
7255, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
7256, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7257, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7258, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7259, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
7260, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
7261, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7262, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7263, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
7264, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7265, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7266, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7267, extreme_hills, terralith:volcanic_peaks, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
7268, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:snail, 10, 1, 3
7269, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:robin, 10, 1, 4
7270, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:canary, 10, 1, 4
7271, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:bluejay, 10, 1, 4
7272, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
7273, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
7274, plains, terralith:lavender_forest, MONSTER, minecraft:spider, 80, 4, 4
7275, plains, terralith:lavender_forest, MONSTER, minecraft:zombie, 80, 4, 4
7276, plains, terralith:lavender_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
7277, plains, terralith:lavender_forest, MONSTER, minecraft:skeleton, 80, 4, 4
7278, plains, terralith:lavender_forest, MONSTER, minecraft:creeper, 80, 4, 4
7279, plains, terralith:lavender_forest, MONSTER, minecraft:slime, 80, 4, 4
7280, plains, terralith:lavender_forest, MONSTER, minecraft:enderman, 5, 1, 4
7281, plains, terralith:lavender_forest, MONSTER, minecraft:witch, 5, 1, 1
7282, plains, terralith:lavender_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
7283, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7284, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
7285, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
7286, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7287, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7288, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7289, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7290, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7291, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
7292, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7293, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
7294, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
7295, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7296, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7297, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7298, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
7299, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
7300, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7301, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7302, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
7303, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7304, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7305, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7306, plains, terralith:lavender_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
7307, plains, terralith:lavender_forest, CREATURE, minecraft:sheep, 12, 8, 8
7308, plains, terralith:lavender_forest, CREATURE, minecraft:pig, 10, 8, 8
7309, plains, terralith:lavender_forest, CREATURE, minecraft:chicken, 10, 8, 8
7310, plains, terralith:lavender_forest, CREATURE, minecraft:cow, 10, 8, 8
7311, plains, terralith:lavender_forest, CREATURE, minecraft:rabbit, 10, 2, 3
7312, plains, terralith:lavender_forest, CREATURE, naturalist:snail, 10, 1, 3
7313, plains, terralith:lavender_forest, CREATURE, naturalist:butterfly, 10, 1, 3
7314, plains, terralith:lavender_forest, CREATURE, naturalist:bear, 10, 1, 2
7315, plains, terralith:lavender_forest, CREATURE, naturalist:deer, 10, 1, 3
7316, plains, terralith:lavender_forest, CREATURE, naturalist:cardinal, 10, 1, 4
7317, plains, terralith:lavender_forest, CREATURE, naturalist:robin, 10, 1, 4
7318, plains, terralith:lavender_forest, CREATURE, naturalist:snake, 10, 1, 1
7319, plains, terralith:lavender_forest, AMBIENT, minecraft:bat, 10, 8, 8
7320, plains, terralith:lavender_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
7321, plains, terralith:lavender_forest, fireflies, naturalist:firefly, 10, 2, 3
7322, none, terralith:warped_mesa, MONSTER, minecraft:spider, 70, 4, 4
7323, none, terralith:warped_mesa, MONSTER, minecraft:zombie, 70, 4, 4
7324, none, terralith:warped_mesa, MONSTER, minecraft:zombie_villager, 10, 1, 1
7325, none, terralith:warped_mesa, MONSTER, minecraft:skeleton, 70, 4, 4
7326, none, terralith:warped_mesa, MONSTER, minecraft:creeper, 70, 4, 4
7327, none, terralith:warped_mesa, MONSTER, minecraft:slime, 80, 4, 4
7328, none, terralith:warped_mesa, MONSTER, minecraft:enderman, 5, 1, 3
7329, none, terralith:warped_mesa, MONSTER, minecraft:witch, 5, 1, 1
7330, none, terralith:warped_mesa, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
7331, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7332, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
7333, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
7334, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7335, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7336, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7337, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7338, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7339, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
7340, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7341, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
7342, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
7343, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7344, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7345, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7346, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
7347, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
7348, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7349, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7350, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
7351, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7352, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7353, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7354, none, terralith:warped_mesa, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
7355, none, terralith:warped_mesa, CREATURE, naturalist:snail, 10, 1, 3
7356, none, terralith:warped_mesa, CREATURE, naturalist:robin, 10, 1, 4
7357, none, terralith:warped_mesa, CREATURE, naturalist:canary, 10, 1, 4
7358, none, terralith:warped_mesa, CREATURE, naturalist:bluejay, 10, 1, 4
7359, none, terralith:warped_mesa, AMBIENT, minecraft:bat, 10, 8, 8
7360, none, terralith:warped_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
7361, none, terralith:highlands, MONSTER, minecraft:spider, 80, 4, 4
7362, none, terralith:highlands, MONSTER, minecraft:zombie, 80, 4, 4
7363, none, terralith:highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
7364, none, terralith:highlands, MONSTER, minecraft:skeleton, 80, 4, 4
7365, none, terralith:highlands, MONSTER, minecraft:creeper, 80, 4, 4
7366, none, terralith:highlands, MONSTER, minecraft:slime, 80, 4, 4
7367, none, terralith:highlands, MONSTER, minecraft:enderman, 5, 1, 4
7368, none, terralith:highlands, MONSTER, minecraft:witch, 5, 1, 1
7369, none, terralith:highlands, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
7370, none, terralith:highlands, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7371, none, terralith:highlands, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
7372, none, terralith:highlands, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
7373, none, terralith:highlands, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7374, none, terralith:highlands, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7375, none, terralith:highlands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7376, none, terralith:highlands, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7377, none, terralith:highlands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7378, none, terralith:highlands, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
7379, none, terralith:highlands, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7380, none, terralith:highlands, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
7381, none, terralith:highlands, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
7382, none, terralith:highlands, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7383, none, terralith:highlands, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7384, none, terralith:highlands, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7385, none, terralith:highlands, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
7386, none, terralith:highlands, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
7387, none, terralith:highlands, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7388, none, terralith:highlands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7389, none, terralith:highlands, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
7390, none, terralith:highlands, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7391, none, terralith:highlands, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7392, none, terralith:highlands, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7393, none, terralith:highlands, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
7394, none, terralith:highlands, CREATURE, minecraft:sheep, 12, 8, 8
7395, none, terralith:highlands, CREATURE, minecraft:pig, 10, 8, 8
7396, none, terralith:highlands, CREATURE, minecraft:chicken, 10, 8, 8
7397, none, terralith:highlands, CREATURE, minecraft:cow, 10, 8, 8
7398, none, terralith:highlands, CREATURE, minecraft:horse, 10, 2, 6
7399, none, terralith:highlands, CREATURE, minecraft:donkey, 10, 1, 3
7400, none, terralith:highlands, CREATURE, naturalist:snail, 10, 1, 3
7401, none, terralith:highlands, CREATURE, naturalist:butterfly, 10, 1, 3
7402, none, terralith:highlands, CREATURE, naturalist:robin, 10, 1, 4
7403, none, terralith:highlands, CREATURE, naturalist:canary, 10, 1, 4
7404, none, terralith:highlands, CREATURE, naturalist:snake, 10, 1, 1
7405, none, terralith:highlands, AMBIENT, minecraft:bat, 10, 8, 8
7406, none, terralith:highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
7407, none, terralith:highlands, fireflies, naturalist:firefly, 10, 2, 3
7408, none, terralith:rocky_shrubland, MONSTER, minecraft:spider, 80, 4, 4
7409, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie, 80, 4, 4
7410, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
7411, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
7412, none, terralith:rocky_shrubland, MONSTER, minecraft:slime, 80, 4, 4
7413, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
7414, none, terralith:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
7415, none, terralith:rocky_shrubland, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
7416, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7417, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
7418, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
7419, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
7420, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7421, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7422, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7423, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7424, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7425, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
7426, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7427, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
7428, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
7429, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7430, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7431, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7432, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
7433, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
7434, none, terralith:rocky_shrubland, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
7435, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7436, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7437, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
7438, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7439, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7440, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7441, none, terralith:rocky_shrubland, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
7442, none, terralith:rocky_shrubland, CREATURE, minecraft:sheep, 12, 8, 8
7443, none, terralith:rocky_shrubland, CREATURE, minecraft:pig, 10, 8, 8
7444, none, terralith:rocky_shrubland, CREATURE, minecraft:chicken, 10, 8, 8
7445, none, terralith:rocky_shrubland, CREATURE, minecraft:cow, 10, 8, 8
7446, none, terralith:rocky_shrubland, CREATURE, minecraft:horse, 10, 2, 6
7447, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 10, 1, 3
7448, none, terralith:rocky_shrubland, CREATURE, naturalist:snail, 10, 1, 3
7449, none, terralith:rocky_shrubland, CREATURE, naturalist:butterfly, 10, 1, 3
7450, none, terralith:rocky_shrubland, CREATURE, naturalist:robin, 10, 1, 4
7451, none, terralith:rocky_shrubland, CREATURE, naturalist:bluejay, 10, 1, 4
7452, none, terralith:rocky_shrubland, CREATURE, naturalist:snake, 10, 1, 1
7453, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
7454, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
7455, none, terralith:rocky_shrubland, fireflies, naturalist:firefly, 10, 2, 3
7456, jungle, terralith:amethyst_canyon, MONSTER, minecraft:spider, 80, 4, 4
7457, jungle, terralith:amethyst_canyon, MONSTER, minecraft:zombie, 80, 4, 4
7458, jungle, terralith:amethyst_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
7459, jungle, terralith:amethyst_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
7460, jungle, terralith:amethyst_canyon, MONSTER, minecraft:slime, 80, 4, 4
7461, jungle, terralith:amethyst_canyon, MONSTER, minecraft:enderman, 5, 1, 4
7462, jungle, terralith:amethyst_canyon, MONSTER, minecraft:witch, 5, 1, 1
7463, jungle, terralith:amethyst_canyon, MONSTER, minecraft:ocelot, 10, 1, 3
7464, jungle, terralith:amethyst_canyon, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
7465, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7466, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
7467, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
7468, jungle, terralith:amethyst_canyon, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
7469, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7470, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7471, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7472, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7473, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7474, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
7475, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7476, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
7477, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
7478, jungle, terralith:amethyst_canyon, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
7479, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7480, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7481, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7482, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
7483, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
7484, jungle, terralith:amethyst_canyon, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
7485, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7486, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7487, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
7488, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7489, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7490, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7491, jungle, terralith:amethyst_canyon, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
7492, jungle, terralith:amethyst_canyon, CREATURE, minecraft:sheep, 12, 8, 8
7493, jungle, terralith:amethyst_canyon, CREATURE, minecraft:pig, 10, 8, 8
