1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5601, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5602, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5603, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5604, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5605, none, byg:white_mangrove_marshes, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5606, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5607, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5608, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5609, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5610, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5611, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5612, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5613, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5614, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5615, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5616, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5617, none, byg:white_mangrove_marshes, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5618, none, byg:white_mangrove_marshes, CREATURE, minecraft:sheep, 12, 4, 4
5619, none, byg:white_mangrove_marshes, CREATURE, minecraft:pig, 10, 4, 4
5620, none, byg:white_mangrove_marshes, CREATURE, minecraft:chicken, 10, 4, 4
5621, none, byg:white_mangrove_marshes, CREATURE, minecraft:cow, 10, 4, 4
5622, none, byg:white_mangrove_marshes, CREATURE, minecraft:frog, 10, 2, 5
5623, none, byg:white_mangrove_marshes, AMBIENT, minecraft:bat, 10, 8, 8
5624, forest, byg:temperate_rainforest, MONSTER, minecraft:spider, 80, 4, 4
5625, forest, byg:temperate_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
5626, forest, byg:temperate_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5627, forest, byg:temperate_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
5628, forest, byg:temperate_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
5629, forest, byg:temperate_rainforest, MONSTER, minecraft:slime, 80, 4, 4
5630, forest, byg:temperate_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
5631, forest, byg:temperate_rainforest, MONSTER, minecraft:witch, 5, 1, 1
5632, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5633, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5634, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5635, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5636, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5637, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5638, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5639, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5640, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5641, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5642, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5643, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5644, forest, byg:temperate_rainforest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5645, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5646, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5647, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5648, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5649, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5650, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5651, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5652, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5653, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5654, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5655, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5656, forest, byg:temperate_rainforest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5657, forest, byg:temperate_rainforest, CREATURE, minecraft:sheep, 12, 4, 4
5658, forest, byg:temperate_rainforest, CREATURE, minecraft:pig, 10, 4, 4
5659, forest, byg:temperate_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
5660, forest, byg:temperate_rainforest, CREATURE, minecraft:cow, 10, 4, 4
5661, forest, byg:temperate_rainforest, CREATURE, naturalist:snail, 10, 1, 3
5662, forest, byg:temperate_rainforest, CREATURE, minecraft:rabbit, 10, 2, 3
5663, forest, byg:temperate_rainforest, CREATURE, naturalist:snake, 10, 1, 1
5664, forest, byg:temperate_rainforest, CREATURE, naturalist:robin, 10, 1, 4
5665, forest, byg:temperate_rainforest, CREATURE, naturalist:deer, 10, 1, 3
5666, forest, byg:temperate_rainforest, CREATURE, minecraft:fox, 10, 2, 4
5667, forest, byg:temperate_rainforest, CREATURE, naturalist:butterfly, 10, 1, 3
5668, forest, byg:temperate_rainforest, CREATURE, naturalist:bear, 10, 1, 2
5669, forest, byg:temperate_rainforest, CREATURE, naturalist:cardinal, 10, 1, 4
5670, forest, byg:temperate_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
5671, forest, byg:temperate_rainforest, fireflies, naturalist:firefly, 10, 2, 3
5672, forest, byg:zelkova_forest, MONSTER, minecraft:spider, 80, 4, 4
5673, forest, byg:zelkova_forest, MONSTER, minecraft:zombie, 80, 4, 4
5674, forest, byg:zelkova_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5675, forest, byg:zelkova_forest, MONSTER, minecraft:skeleton, 80, 4, 4
5676, forest, byg:zelkova_forest, MONSTER, minecraft:creeper, 80, 4, 4
5677, forest, byg:zelkova_forest, MONSTER, minecraft:slime, 80, 4, 4
5678, forest, byg:zelkova_forest, MONSTER, minecraft:enderman, 5, 1, 4
5679, forest, byg:zelkova_forest, MONSTER, minecraft:witch, 5, 1, 1
5680, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5681, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5682, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5683, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5684, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5685, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5686, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5687, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5688, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5689, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5690, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5691, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5692, forest, byg:zelkova_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5693, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5694, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5695, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5696, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5697, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5698, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5699, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5700, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5701, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5702, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5703, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5704, forest, byg:zelkova_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5705, forest, byg:zelkova_forest, CREATURE, minecraft:sheep, 12, 4, 4
5706, forest, byg:zelkova_forest, CREATURE, minecraft:pig, 10, 4, 4
5707, forest, byg:zelkova_forest, CREATURE, minecraft:chicken, 10, 4, 4
5708, forest, byg:zelkova_forest, CREATURE, minecraft:cow, 10, 4, 4
5709, forest, byg:zelkova_forest, CREATURE, minecraft:wolf, 10, 4, 4
5710, forest, byg:zelkova_forest, CREATURE, naturalist:snail, 10, 1, 3
5711, forest, byg:zelkova_forest, CREATURE, minecraft:rabbit, 10, 2, 3
5712, forest, byg:zelkova_forest, CREATURE, naturalist:snake, 10, 1, 1
5713, forest, byg:zelkova_forest, CREATURE, naturalist:robin, 10, 1, 4
5714, forest, byg:zelkova_forest, CREATURE, naturalist:deer, 10, 1, 3
5715, forest, byg:zelkova_forest, CREATURE, minecraft:fox, 10, 2, 4
5716, forest, byg:zelkova_forest, CREATURE, naturalist:butterfly, 10, 1, 3
5717, forest, byg:zelkova_forest, CREATURE, naturalist:bear, 10, 1, 2
5718, forest, byg:zelkova_forest, CREATURE, naturalist:cardinal, 10, 1, 4
5719, forest, byg:zelkova_forest, AMBIENT, minecraft:bat, 10, 8, 8
5720, forest, byg:zelkova_forest, fireflies, naturalist:firefly, 10, 2, 3
5721, none, byg:rainbow_beach, MONSTER, minecraft:spider, 80, 4, 4
5722, none, byg:rainbow_beach, MONSTER, minecraft:zombie, 80, 4, 4
5723, none, byg:rainbow_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
5724, none, byg:rainbow_beach, MONSTER, minecraft:skeleton, 80, 4, 4
5725, none, byg:rainbow_beach, MONSTER, minecraft:creeper, 80, 4, 4
5726, none, byg:rainbow_beach, MONSTER, minecraft:slime, 80, 4, 4
5727, none, byg:rainbow_beach, MONSTER, minecraft:enderman, 5, 1, 4
5728, none, byg:rainbow_beach, MONSTER, minecraft:witch, 5, 1, 1
5729, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5730, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5731, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5732, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5733, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5734, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5735, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5736, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5737, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5738, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5739, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5740, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5741, none, byg:rainbow_beach, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5742, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5743, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5744, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5745, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5746, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5747, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5748, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5749, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5750, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5751, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5752, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5753, none, byg:rainbow_beach, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5754, none, byg:rainbow_beach, CREATURE, naturalist:coral_snake, 10, 1, 1
5755, none, byg:rainbow_beach, AMBIENT, minecraft:bat, 10, 8, 8
5756, none, byg:basalt_barrera, MONSTER, minecraft:spider, 80, 4, 4
5757, none, byg:basalt_barrera, MONSTER, minecraft:zombie, 80, 4, 4
5758, none, byg:basalt_barrera, MONSTER, minecraft:zombie_villager, 10, 1, 1
5759, none, byg:basalt_barrera, MONSTER, minecraft:skeleton, 80, 4, 4
5760, none, byg:basalt_barrera, MONSTER, minecraft:creeper, 80, 4, 4
5761, none, byg:basalt_barrera, MONSTER, minecraft:slime, 80, 4, 4
5762, none, byg:basalt_barrera, MONSTER, minecraft:enderman, 5, 1, 4
5763, none, byg:basalt_barrera, MONSTER, minecraft:witch, 5, 1, 1
5764, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5765, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5766, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5767, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5768, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5769, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5770, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5771, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5772, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5773, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5774, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5775, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5776, none, byg:basalt_barrera, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5777, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5778, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5779, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5780, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5781, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5782, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5783, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5784, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5785, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5786, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5787, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5788, none, byg:basalt_barrera, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5789, none, byg:basalt_barrera, CREATURE, naturalist:coral_snake, 10, 1, 1
5790, none, byg:basalt_barrera, AMBIENT, minecraft:bat, 10, 8, 8
5791, none, byg:dacite_shore, MONSTER, minecraft:spider, 80, 4, 4
5792, none, byg:dacite_shore, MONSTER, minecraft:zombie, 80, 4, 4
5793, none, byg:dacite_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
5794, none, byg:dacite_shore, MONSTER, minecraft:skeleton, 80, 4, 4
5795, none, byg:dacite_shore, MONSTER, minecraft:creeper, 80, 4, 4
5796, none, byg:dacite_shore, MONSTER, minecraft:slime, 80, 4, 4
5797, none, byg:dacite_shore, MONSTER, minecraft:enderman, 5, 1, 4
5798, none, byg:dacite_shore, MONSTER, minecraft:witch, 5, 1, 1
5799, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5800, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5801, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5802, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5803, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5804, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5805, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5806, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5807, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5808, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5809, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5810, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5811, none, byg:dacite_shore, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
5812, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5813, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5814, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5815, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5816, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5817, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5818, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5819, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5820, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5821, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5822, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5823, none, byg:dacite_shore, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5824, none, byg:dacite_shore, CREATURE, minecraft:sheep, 12, 4, 4
5825, none, byg:dacite_shore, CREATURE, minecraft:wolf, 10, 4, 4
5826, none, byg:dacite_shore, CREATURE, minecraft:rabbit, 10, 2, 3
5827, none, byg:dacite_shore, CREATURE, minecraft:fox, 10, 2, 4
5828, none, byg:dacite_shore, CREATURE, naturalist:coral_snake, 10, 1, 1
5829, none, byg:dacite_shore, AMBIENT, minecraft:bat, 10, 8, 8
5830, nether, byg:brimstone_caverns, MONSTER, minecraft:zombified_piglin, 80, 4, 4
5831, nether, byg:brimstone_caverns, MONSTER, minecraft:magma_cube, 80, 2, 5
5832, nether, byg:brimstone_caverns, MONSTER, minecraft:piglin, 15, 4, 4
5833, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
5834, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
5835, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
5836, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
5837, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
5838, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
5839, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
5840, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
5841, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
5842, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
5843, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
5844, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
5845, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
5846, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
5847, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
5848, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
5849, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
5850, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
5851, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
5852, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
5853, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
5854, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
5855, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
5856, nether, byg:brimstone_caverns, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
5857, nether, byg:brimstone_caverns, MONSTER, minecraft:ghast, 7, 4, 4
5858, nether, byg:brimstone_caverns, CREATURE, minecraft:strider, 60, 1, 2
5859, nether, byg:crimson_gardens, MONSTER, minecraft:hoglin, 10, 3, 4
5860, nether, byg:crimson_gardens, MONSTER, minecraft:zombified_piglin, 80, 4, 4
5861, nether, byg:crimson_gardens, MONSTER, minecraft:magma_cube, 80, 2, 5
5862, nether, byg:crimson_gardens, MONSTER, minecraft:piglin, 15, 4, 4
5863, nether, byg:crimson_gardens, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
